3;1;44;0;0;7.9;0;1
3;1;44;0;0;8.1;0;0
3;1;44;0;0;8.1;0;0
2;0;44;1;0;26;0;0
1;1;45;1;0;83.5;0;0
3;1;45;0;0;7;0;0
3;0;45;1;4;27.9;0;0
1;1;45;0;0;26.6;0;1
3;0;45;0;0;7.8;0;0
3;1;45;0;0;8.1;0;1
1;1;45;0;0;35.5;0;0
2;0;45;1;1;26.3;0;1
1;1;45;0;0;26.6;0;0
2;0;45;0;0;13.5;0;1
1;0;45;1;1;164.9;0;1
1;1;46;0;0;28.5;0;0
1;1;46;1;0;61.2;0;0
2;1;46;0;0;26;0;0
1;1;47;0;0;52;0;0
3;0;47;1;0;14.5;0;0
1;1;47;0;0;38.5;0;0
1;1;47;0;0;34;0;0
2;1;47;0;0;15;0;0
3;1;47;0;0;7.3;0;0
1;1;47;0;0;25.6;0;0
1;0;47;1;1;52.6;0;1
3;1;47;0;0;9;0;0
1;1;48;0;0;26.6;0;1
2;1;48;0;0;13;0;0
1;1;48;1;0;52;0;1
3;0;48;1;3;34.4;0;0
2;0;48;1;2;65;0;1
3;1;48;0;0;7.9;0;0
1;0;48;0;0;25.9;0;1
3;1;49;0;0;0;0;0
1;0;49;0;0;25.9;0;1
2;0;5;1;2;27.8;0;1
3;0;5;4;2;31.4;0;1
3;0;5;0;0;12.5;0;1
2;0;50;0;1;26;0;1
1;1;50;1;0;55.9;0;0
2;0;50;0;0;10.5;0;1
3;1;50;0;0;8.1;0;0
2;0;50;0;0;10.5;0;1
1;1;50;2;0;133.7;0;1
2;1;50;0;0;13;0;0
2;1;51;0;0;12.5;0;0
3;1;51;0;0;8.1;0;0
3;1;51;0;0;7.8;0;0
3;1;51;0;0;7.1;0;0
1;0;51;1;0;78;0;1
1;1;51;0;0;26.6;0;1
1;1;52;1;1;79.7;0;0
1;1;52;0;0;30.5;0;1
2;1;52;0;0;13.5;0;0
2;1;52;0;0;13;0;0
1;0;52;1;1;93.5;0;1
1;0;53;2;0;51.5;0;1
1;1;54;0;0;51.9;0;0
1;1;54;0;1;77.3;0;0
2;1;54;1;0;26;0;0
2;1;54;0;0;14;0;0
2;1;54;0;0;26;0;0
2;0;54;1;3;23;0;1
2;0;55;0;0;16;0;1
1;1;55;0;0;30.5;0;0
3;1;56;0;0;8.1;0;0
1;1;56;0;0;26.6;0;0
2;0;57;0;0;10.5;0;0
1;0;58;0;0;26.6;0;1
1;0;58;0;1;153.5;0;1
3;1;59;0;0;7.3;0;0
2;1;59;0;0;13.5;0;0
2;0;6;0;1;33;0;1
3;1;6;0;1;12.5;0;1
3;0;6;4;2;31.3;0;0
2;1;60;1;1;39;0;0
1;1;60;0;0;26.6;0;0
1;1;61;0;0;33.5;0;0
3;1;61;0;0;6.2;0;0
1;1;61;0;0;32.3;0;0
1;1;62;0;0;26.6;0;0
1;1;62;0;0;26.6;0;0
2;1;62;0;0;10.5;0;1
1;0;63;1;0;78;0;1
3;0;63;0;0;9.6;0;1
1;1;64;1;4;263;0;0
1;1;64;0;0;26;0;0
1;1;65;0;0;26.6;0;0
2;1;66;0;0;10.5;0;0
3;1;7;4;1;39.7;0;0
2;0;7;0;2;26.3;0;1
2;1;70;0;0;10.5;0;0
1;1;70;1;1;71;0;0
3;1;74;0;0;7.8;0;0
3;0;8;3;1;21.1;0;0
2;0;8;0;2;26.3;0;1
2;1;8;1;1;36.8;0;1
1;1;80;0;0;30;0;1
3;0;9;2;2;34.4;0;0
3;1;9;0;2;20.5;0;1
3;1;9;4;2;31.4;0;0
3;1;9;5;2;46.9;0;0
3;1;9;1;1;15.9;0;1
3;0;9;4;2;31.3;0;0
3;0;9;3;2;27.9;0;0
3;0;15;0;0;8;1;1
3;0;16;0;0;7.7;1;1
3;0;16;0;0;7.8;1;1
3;0;18;0;0;6.8;1;0
3;0;19;0;0;7.9;1;1
3;1;19;0;0;6.8;1;0
3;1;2;4;1;29.1;1;0
3;1;21;0;0;7.7;1;0
3;0;21;0;0;7.8;1;0
3;0;22;0;0;7.8;1;1
3;1;25;0;0;7.7;1;0
3;1;29;0;0;7.8;1;1
2;0;30;0;0;12.4;1;1
3;0;31;0;0;7.8;1;0
3;1;31;0;0;7.8;1;0
3;0;32;1;1;15.5;1;0
3;1;32;0;0;7.8;1;0
1;0;33;1;0;90;1;1
3;0;39;0;5;29.1;1;0
3;1;4;4;1;29.1;1;0
3;1;40;1;1;15.5;1;0
3;1;41;0;0;7.8;1;0
1;1;44;2;0;90;1;0
2;1;57;0;0;12.4;1;0
3;1;65;0;0;7.8;1;0
3;1;7;4;1;29.1;1;0
3;1;71;0;0;7.8;1;0
3;1;8;4;1;29.1;1;0
3;0;1;0;2;15.7;2;1
2;1;1;0;2;37;2;1
3;1;11;0;0;18.8;2;0
3;1;12;1;0;11.2;2;1
3;0;13;0;0;7.2;2;1
2;0;14;1;0;30.1;2;1
3;0;14;1;0;11.2;2;1
3;0;15;1;0;14.5;2;0
3;1;15;1;1;7.2;2;0
3;0;15;1;0;14.5;2;1
3;0;15;0;0;7.2;2;1
1;0;16;0;1;58;2;1
3;0;17;0;0;14.5;2;0
1;0;17;1;0;108.9;2;1
2;0;17;0;0;12;2;1
3;1;17;1;1;7.2;2;0
1;1;17;0;2;110.9;2;1
1;0;18;2;2;262.4;2;1
1;1;18;1;0;108.9;2;0
1;0;18;1;0;227.5;2;1
3;0;18;0;1;14.5;2;0
1;0;19;1;0;91.1;2;1
3;1;20;0;0;4;2;0
3;1;20;1;1;15.7;2;1
3;1;20;0;0;7.2;2;1
1;0;21;2;2;262.4;2;1
3;1;22;0;0;7.2;2;0
1;1;22;0;0;135.6;2;0
1;0;22;0;2;49.5;2;1
3;1;22;0;0;7.2;2;1
2;0;22;1;2;41.6;2;1
1;1;23;0;1;63.4;2;1
2;1;23;0;0;15;2;0
1;0;23;1;0;113.3;2;1
2;0;23;0;0;13.8;2;1
3;1;24;0;0;7.2;2;0
1;1;24;0;1;247.5;2;0
1;1;24;0;0;79.2;2;0
1;0;24;0;0;83.2;2;1
1;0;24;0;0;69.3;2;1
1;0;24;0;0;69.3;2;1
1;0;24;0;0;49.5;2;1
3;0;24;0;3;19.3;2;1
1;1;25;1;0;55.4;2;1
1;1;25;1;0;91.1;2;1
2;1;25;1;2;41.6;2;0
3;1;25;0;0;7.2;2;0
3;1;26;1;0;14.5;2;0
3;1;26;0;0;18.8;2;1
1;1;26;0;0;30;2;1
1;1;27;0;2;211.5;2;0
3;1;27;1;0;14.5;2;0
1;1;27;0;0;76.7;2;1
2;0;27;1;0;13.9;2;1
1;1;28;1;0;82.2;2;0
2;0;28;1;0;24;2;1
3;1;29;0;0;7.2;2;0
3;0;29;0;2;15.2;2;1
2;1;29;1;0;27.7;2;0
3;1;29;0;0;7.9;2;1
2;0;3;1;2;41.6;2;1
3;1;30;0;0;7.2;2;0
2;1;30;1;0;24;2;0
1;0;30;0;0;56.9;2;1
1;1;30;0;0;27.8;2;0
1;0;30;0;0;106.4;2;1
3;1;30;0;0;7.2;2;0
1;0;30;0;0;31;2;1
1;0;31;1;0;113.3;2;1
2;1;31;1;1;37;2;0
1;0;32;0;0;76.3;2;1
1;1;32;0;0;30.5;2;1
2;1;33;1;0;30.1;2;0
3;1;33;0;0;7.9;2;0
3;1;33;0;0;8.7;2;0
3;1;35;0;0;6.4;2;0
1;0;35;0;0;512.3;2;1
1;1;35;0;0;26.6;2;1
1;1;35;0;0;512.3;2;1
3;1;35;0;0;7.9;2;0
2;1;36;0;0;12.9;2;0
1;0;36;0;0;135.6;2;1
1;1;36;0;0;40.1;2;0
1;1;36;0;1;512.3;2;1
1;1;37;0;1;29.7;2;0
1;0;38;1;0;71.3;2;1
1;0;38;0;0;227.5;2;1
1;0;39;1;1;110.9;2;1
1;0;39;1;1;83.2;2;1
3;0;4;0;1;13.4;2;1
1;1;40;0;0;27.7;2;0
1;1;40;0;0;31;2;1
1;0;40;1;1;134.5;2;1
3;1;40;0;0;7.2;2;0
1;0;41;0;0;134.5;2;1
1;0;42;0;0;227.5;2;1
1;0;44;0;0;27.7;2;1
1;0;44;0;1;58;2;1
3;0;45;0;1;14.5;2;0
3;1;46;0;0;7.2;2;0
1;1;46;0;0;79.2;2;0
1;0;48;1;0;39.6;2;1
1;1;48;1;0;76.7;2;1
1;0;49;1;0;76.7;2;1
1;1;49;1;0;89.1;2;1
1;1;49;1;0;56.9;2;1
1;1;49;1;1;110.9;2;0
3;0;5;2;1;19.3;2;1
1;0;50;0;0;28.7;2;0
1;0;50;0;1;247.5;2;1
1;1;50;1;0;106.4;2;0
1;1;51;0;1;61.4;2;0
1;0;52;1;0;78.3;2;1
1;0;54;1;0;78.3;2;1
1;0;54;1;0;59.4;2;1
1;1;56;0;0;30.7;2;0
1;1;56;0;0;35.5;2;1
1;0;56;0;1;83.2;2;1
1;0;58;0;0;146.5;2;1
1;1;58;0;0;29.7;2;0
1;1;58;0;2;113.3;2;0
1;0;60;1;0;75.3;2;1
1;1;60;1;1;79.2;2;1
1;1;65;0;1;62;2;0
1;1;71;0;0;34.7;2;0
1;1;71;0;0;49.5;2;0
3;0;9;1;1;15.2;2;0
